producto,old_price,current_price,url,stock,descuento
Dream Quest,24.99,19.96,https://gamersguildaz.com/products/dream-quest,Sí,0.20128051220488186
Istanbul: Letters & Seals,24.99,19.96,https://gamersguildaz.com/products/istanbul-letters-seals-board-games,No,0.20128051220488186
Twice as Clever! (Doppelt So Clever),24.99,19.96,https://gamersguildaz.com/products/twice-as-clever,Sí,0.20128051220488186
Deception: Undercover Allies,24.99,19.96,https://gamersguildaz.com/products/deception-undercover-allies-board-games,No,0.20128051220488186
Legendary - Dimensions: A Marvel Deck Building Game,24.99,19.96,https://gamersguildaz.com/products/copy-of-legendary-dbg-marvel-dimensions-expansion,No,0.20128051220488186
That's Pretty Clever,24.99,19.96,https://gamersguildaz.com/products/thats-pretty-clever,No,0.20128051220488186
Don't Go In There,24.99,19.96,https://gamersguildaz.com/products/dont-go-in-there,Sí,0.20128051220488186
"1066, Tears to Many Mothers",50.0,39.94,https://gamersguildaz.com/products/1066-tears-to-many-mothers,Sí,0.20120000000000005
Wingspan: European Expansion,25.0,19.97,https://gamersguildaz.com/products/wingspan-european-expansion,No,0.20120000000000005
City of the Great Machine: The Escalation Expansion,35.0,27.96,https://gamersguildaz.com/products/city-of-the-great-machine-the-escalation-expansion,Sí,0.20114285714285712
Mysterium: Secrets & Lies,29.99,23.96,https://gamersguildaz.com/products/mysterium-secrets-lies-libellud,Sí,0.2010670223407802
Pocket Detective: Season 1,30.0,23.97,https://gamersguildaz.com/products/pocket-detective-season-1,Sí,0.20100000000000004
Scythe: Invaders From Afar,30.0,23.97,https://gamersguildaz.com/products/scythe-invaders-from-afar,Sí,0.20100000000000004
Tanto Cuore,50.0,39.95,https://gamersguildaz.com/products/tanto-cuore-board-games,Sí,0.20099999999999996
Akrotiri Revised Edition,34.99,27.96,https://gamersguildaz.com/products/akrotiri-revised-edition-zman-games,No,0.20091454701343242
Detective: City of Angels – Saints & Sinners (Pre-Order),34.99,27.96,https://gamersguildaz.com/products/detective-city-of-angels-saints-sinners-pre-order,Sí,0.20091454701343242
Cthulhu Mythos (5E): Ghoul Island Act 4: Ghatanothoa Awakens,24.99,19.97,https://gamersguildaz.com/products/cthulhu-mythos-5e-ghoul-island-act-4-ghatanothoa-awakens,Sí,0.20088035214085634
Cthulhu Mythos (5E): Ghoul Island Act 3: Clean Up Crew,24.99,19.97,https://gamersguildaz.com/products/cthulhu-mythos-5e-ghoul-island-act-3-clean-up-crew,Sí,0.20088035214085634
Cthulhu Mythos (5E): Ghoul Island Act 2: Ghoulocracy,24.99,19.97,https://gamersguildaz.com/products/cthulhu-mythos-5e-ghoul-island-act-2-ghoulocracy,Sí,0.20088035214085634
UNLOCK! Legendary Adventures,36.99,29.56,https://gamersguildaz.com/products/unlock-legendary-adventures,Sí,0.20086509867531774
Flyin' Goblin,39.99,31.96,https://gamersguildaz.com/products/flyin-gobiln,Sí,0.20080020005001253
Agricola: Farmers of the Moor (2017 Revised),39.99,31.96,https://gamersguildaz.com/products/agricolafarmers-of-the-moor-2017-revise-lookout-games,Sí,0.20080020005001253
Troyes: The Ladies of Troyes,39.99,31.96,https://gamersguildaz.com/products/troyes-the-ladies-of-troyes-pearl-games,Sí,0.20080020005001253
Mountains of Madness,39.99,31.96,https://gamersguildaz.com/products/mountains-of-madness-board-games,Sí,0.20080020005001253
On Tour: USA & Europe,39.99,31.96,https://gamersguildaz.com/products/on-tour-usa-europe,Sí,0.20080020005001253
Star Realms (Box Set),39.99,31.96,https://gamersguildaz.com/products/star-realms-box-set,No,0.20080020005001253
Summoner Wars (Second Edition),50.0,39.96,https://gamersguildaz.com/products/copy-of-zapotec,Sí,0.20079999999999998
Epic Seven Arise,100.0,79.92,https://gamersguildaz.com/products/epic-seven-arise,Sí,0.20079999999999998
Cthulhu Wars: Duel: Extinction,29.99,23.97,https://gamersguildaz.com/products/cthulhu-wars-duel-extinction,Sí,0.20073357785928642
Cthulhu Wars: Duel,29.99,23.97,https://gamersguildaz.com/products/cthulhu-wars-duel,No,0.20073357785928642
Welcome To... To The Moon,44.99,35.96,https://gamersguildaz.com/products/welcome-to-to-the-moon,Sí,0.20071126917092688
Arkham Horror The Card Game: The Scarlet Keys Investigator Expansion,44.99,35.96,https://gamersguildaz.com/products/arkham-horror-lcg-the-scarlet-keys-investigator-expansion,Sí,0.20071126917092688
Agricola: All Creatures Big and Small - The Big Box,44.99,35.96,https://gamersguildaz.com/products/agricola-all-creatures-big-and-small-big-box,Sí,0.20071126917092688
Zombicide: Black Plague/Green Horde - Friends and Foes,49.99,39.96,https://gamersguildaz.com/products/zombicide-gh-friends-and-foes-cmon,Sí,0.20064012802560513
Zombicide: Green Horde - No Rest for the Wicked,49.99,39.96,https://gamersguildaz.com/products/zombicide-gh-no-rest-for-the-wicked-cmon,Sí,0.20064012802560513
Unmatched: Buffy the Vampire Slayer,50.0,39.97,https://gamersguildaz.com/products/unmatched-buffy-the-vampire-slayer-board-games,No,0.20060000000000003
Die of the Dead,55.0,43.97,https://gamersguildaz.com/products/die-of-the-dead,Sí,0.20054545454545455
East India Companies,59.99,47.96,https://gamersguildaz.com/products/east-india-companies,Sí,0.20053342223703952
Darwin's Journey,59.99,47.96,https://gamersguildaz.com/products/darwins-journey,No,0.20053342223703952
Nemesis: Terrain Expansion,59.99,47.96,https://gamersguildaz.com/products/nemesis-kings-expansion-1,No,0.20053342223703952
Daybreak,59.99,47.96,https://gamersguildaz.com/products/daybreak,Sí,0.20053342223703952
Maharaja,64.99,51.96,https://gamersguildaz.com/products/maharaja,Sí,0.20049238344360662
Wyrmspan (Pre-Order),65.0,51.97,https://gamersguildaz.com/products/wyrmspan,Sí,0.20046153846153847
City of the Great Machine,65.0,51.97,https://gamersguildaz.com/products/city-of-the-great-machine,Sí,0.20046153846153847
Virtu,69.99,55.96,https://gamersguildaz.com/products/virtu-pre-order,Sí,0.20045720817259602
The Lord of the Rings: The Card Game - Angmar Awakened Campaign Expansion,69.99,55.96,https://gamersguildaz.com/products/the-lord-of-the-rings-lcg-angmar-awakened-campaign-expansion,Sí,0.20045720817259602
Western Legends,74.99,59.96,https://gamersguildaz.com/products/western-legends-matagot,Sí,0.20042672356314167
Riftforce: Beyond,24.95,19.95,https://gamersguildaz.com/products/riftforce-beyond-expansion,Sí,0.20040080160320642
Adventure Tactics: Domianne's Tower (Second Edition),100.0,79.96,https://gamersguildaz.com/products/adventure-tactics-domiannes-tower-second-edition,No,0.20040000000000005
Zombicide Season 2: Prison Outbreak,99.99,79.96,https://gamersguildaz.com/products/zombicide-season-2-prison-outbreak-cmon,No,0.20032003200320034
Zombicide: Invader,109.99,87.96,https://gamersguildaz.com/products/zombicide-invader,No,0.20029093553959454
Street Fighter the Miniatures Game,150.0,119.96,https://gamersguildaz.com/products/street-fighter-the-miniatures-game,No,0.2002666666666667
Blood on the Clocktower,149.99,119.96,https://gamersguildaz.com/products/blood-on-the-clocktower,No,0.20021334755650386
Unlock Short 4 - Doo Arann's Dungeon,9.99,7.99,https://gamersguildaz.com/products/unlock-short-4-doo-aranns-dungeon,Sí,0.20020020020020018
Unlock Short 1 - Secret Recipes of Yore,9.99,7.99,https://gamersguildaz.com/products/unlock-short-1-secret-recipes-of-yore,No,0.20020020020020018
Unlock Short 6 - The Secrets of the Octopus,9.99,7.99,https://gamersguildaz.com/products/unlock-short-6-the-secrets-of-the-octopus,No,0.20020020020020018
Unlock Short 3 - The Flight of the Angel,9.99,7.99,https://gamersguildaz.com/products/unlock-short-3-the-flight-of-the-angel,Sí,0.20020020020020018
Unlock Short 2 - The Awakening of the Mummy,9.99,7.99,https://gamersguildaz.com/products/unlock-short-2-the-awakening-of-the-mummy,No,0.20020020020020018
Unlock Short 5 - In Pusuit of Cabrakan,9.99,7.99,https://gamersguildaz.com/products/unlock-short-5-in-pusuit-of-cabrakan,Sí,0.20020020020020018
Big City 20th Anniversary - Jumbo Edition,150.0,119.97,https://gamersguildaz.com/products/big-city-20th-anniversary-jumbo-edition,Sí,0.20020000000000002
Wingspan,60.0,47.99,https://gamersguildaz.com/products/wingspan,Sí,0.20016666666666663
Fort: Cats & Dogs Expansion,12.99,10.39,https://gamersguildaz.com/products/fort-cats-dogs-expansion,Sí,0.2001539645881447
Kawaii,12.99,10.39,https://gamersguildaz.com/products/kawaii-helvetiq,Sí,0.2001539645881447
Winston,12.99,10.39,https://gamersguildaz.com/products/winston,Sí,0.2001539645881447
Catan: The Helpers Scenario,13.99,11.19,https://gamersguildaz.com/products/catan-the-helpers-scenario,Sí,0.2001429592566119
Star Wars: Jabba's Palace - A Love Letter Game,14.99,11.99,https://gamersguildaz.com/products/jabbas-palace-a-love-letter-game,Sí,0.200133422281521
Pixel Tactics 2,14.99,11.99,https://gamersguildaz.com/products/pixel-tactics-2-pre-order,Sí,0.200133422281521
Pixel Tactics 4,14.99,11.99,https://gamersguildaz.com/products/pixel-tactics-4-pre-order,Sí,0.200133422281521
Detective: City of Angels - Cloak and Daggered,14.99,11.99,https://gamersguildaz.com/products/detective-city-of-angels-cloak-and-daggered,Sí,0.200133422281521
Pixel Tactics 5,14.99,11.99,https://gamersguildaz.com/products/pixel-tactics-5-pre-order,Sí,0.200133422281521
The Number,14.99,11.99,https://gamersguildaz.com/products/the-number,Sí,0.200133422281521
Mystery House: The Secret of the Pharaoh,14.99,11.99,https://gamersguildaz.com/products/mystery-house-the-secret-of-the-pharaoh,Sí,0.200133422281521
Mystery House: The Lost Ship,14.99,11.99,https://gamersguildaz.com/products/the-lost-ship,Sí,0.200133422281521
Pixel Tactics 3,14.99,11.99,https://gamersguildaz.com/products/pixel-tactics-3-pre-order,Sí,0.200133422281521
Photophantom,14.99,11.99,https://gamersguildaz.com/products/photophantom,No,0.200133422281521
"Love Letter (New Edition, Bag)",14.99,11.99,https://gamersguildaz.com/products/love-letter-new-edition-bag-zman-games,Sí,0.200133422281521
Project L: Finesse Expansion,14.99,11.99,https://gamersguildaz.com/products/project-l-finesse-expansion,Sí,0.200133422281521
Nano 9 games Volume 2: City Planner,16.99,13.59,https://gamersguildaz.com/products/nano9games-volume-2-city-planner,Sí,0.200117716303708
Nano9games Volume 1: Railways,16.99,13.59,https://gamersguildaz.com/products/nano9games-volume-1-railways,Sí,0.200117716303708
Nano9games Volume 3: Empire,16.99,13.59,https://gamersguildaz.com/products/nano9games-volume-3-empire,Sí,0.200117716303708
Marvel Champions: Hero Pack - X-23,16.99,13.59,https://gamersguildaz.com/products/marvel-champions-hero-pack-x-23,Sí,0.200117716303708
Marvel Champions: Hero Pack - Angel,16.99,13.59,https://gamersguildaz.com/products/copy-of-marvel-champions-hero-pack-thor,Sí,0.200117716303708
Marvel Champions: The Card Game - Iceman Hero Pack (Pre-Order),16.99,13.59,https://gamersguildaz.com/products/marvel-champions-the-card-game-iceman-hero-pack,Sí,0.200117716303708
Marvel Champions: Hero Pack - Psylocke,16.99,13.59,https://gamersguildaz.com/products/marvel-champions-hero-pack-psylocke-pre-order,Sí,0.200117716303708
Sheep Hop,17.99,14.39,https://gamersguildaz.com/products/sheep-hop,Sí,0.2001111728738187
Final Girl: Core Box,19.99,15.99,https://gamersguildaz.com/products/final-girl-core-box,No,0.20010005002501244
Final Girl: Once Upon a Full Moon,19.99,15.99,https://gamersguildaz.com/products/final-girl-once-upon-a-full-moon,No,0.20010005002501244
Project L: Ghost Piece Expansion,19.99,15.99,https://gamersguildaz.com/products/project-l-ghost-piece-expansion,Sí,0.20010005002501244
Pandemic: Hot Zone - Europe,19.99,15.99,https://gamersguildaz.com/products/pandemic-hot-zone-europe,Sí,0.20010005002501244
Skull,19.99,15.99,https://gamersguildaz.com/products/skull-space-cowboys,Sí,0.20010005002501244
Final Girl: Slaughter in the Groves,19.99,15.99,https://gamersguildaz.com/products/final-girl-slaughter-in-the-groves,Sí,0.20010005002501244
Final Girl: Madness in the Dark,19.99,15.99,https://gamersguildaz.com/products/final-girl-madness-in-the-dark,No,0.20010005002501244
Final Girl: Panic at Station 2891,19.99,15.99,https://gamersguildaz.com/products/final-girl-panic-at-station-2891,Sí,0.20010005002501244
Catan Hawai'i,19.99,15.99,https://gamersguildaz.com/products/catan-hawaii,Sí,0.20010005002501244
Pixel Tactics Legends,19.99,15.99,https://gamersguildaz.com/products/pixel-tactics-legends,Sí,0.20010005002501244
Final Girl: Bird Miniatures,19.99,15.99,https://gamersguildaz.com/products/final-girl-bird-miniatures,Sí,0.20010005002501244
Toodles,19.99,15.99,https://gamersguildaz.com/products/toodles-pre-order,No,0.20010005002501244
Final Girl: Frightmare on Maple Lane,19.99,15.99,https://gamersguildaz.com/products/final-girl-frightmare-on-maple-lane,No,0.20010005002501244
Final Girl: Carnage at the Carnival,19.99,15.99,https://gamersguildaz.com/products/final-girl-carnage-at-the-carnival,Sí,0.20010005002501244
Catan - Soccer Fever,19.99,15.99,https://gamersguildaz.com/products/catan-soccer-fever,Sí,0.20010005002501244
Final Girl: Happy Trails Horror,19.99,15.99,https://gamersguildaz.com/products/final-girl-happy-trails-horror,No,0.20010005002501244
Agricola: Ephipparius Deck,19.99,15.99,https://gamersguildaz.com/products/agricola-ephipparius-deck,No,0.20010005002501244
Final Girl: A Knock at the Door,19.99,15.99,https://gamersguildaz.com/products/final-girl-a-knock-at-the-door,No,0.20010005002501244
Hanamikoji,19.99,15.99,https://gamersguildaz.com/products/hanamikoji,Sí,0.20010005002501244
Final Girl: Zombie Miniatures,19.99,15.99,https://gamersguildaz.com/products/final-girl-terror-from-the-grave-miniatures,Sí,0.20010005002501244
Cat Lady: Box of Treats,19.99,15.99,https://gamersguildaz.com/products/cat-lady-box-of-treats-exp,No,0.20010005002501244
Final Girl: Into the Void,19.99,15.99,https://gamersguildaz.com/products/final-girl-into-the-void,No,0.20010005002501244
Final Girl: The Haunting of Creech Manor,19.99,15.99,https://gamersguildaz.com/products/final-girl-the-haunting-of-creech-manor,Sí,0.20010005002501244
Champions!,21.99,17.59,https://gamersguildaz.com/products/champions,Sí,0.2000909504320145
Marvel Champions: Expanded Hero Pack - Deadpool,21.99,17.59,https://gamersguildaz.com/products/marvel-champions-expanded-hero-pack-deadpool,Sí,0.2000909504320145
Hidden Leaders: Forgotten Legends,21.99,17.59,https://gamersguildaz.com/products/hidden-leaders-forgotten-legends,Sí,0.2000909504320145
Happy Bee,21.99,17.59,https://gamersguildaz.com/products/happy-bee,Sí,0.2000909504320145
Lilly Van Helsing,22.99,18.39,https://gamersguildaz.com/products/lilly-van-helsing,No,0.20008699434536747
Your Town,22.99,18.39,https://gamersguildaz.com/products/your-town,No,0.20008699434536747
Tokaido: Matsuri - Minis,22.99,18.39,https://gamersguildaz.com/products/tokaido-matsuri-minis-collection,No,0.20008699434536747
The Grand Tournament,22.99,18.39,https://gamersguildaz.com/products/the-grand-tournament,Sí,0.20008699434536747
Hold Up,22.99,18.39,https://gamersguildaz.com/products/hold-up,No,0.20008699434536747
Tears of a Goddess,22.99,18.39,https://gamersguildaz.com/products/copy-of-sherlock-holmes-and-moriarty-associates,Sí,0.20008699434536747
Sherlock Holmes and Moriarty: Associates,22.99,18.39,https://gamersguildaz.com/products/sherlock-holmes-and-moriarty-associates,Sí,0.20008699434536747
Sherlock Holmes: The Challenge of Irene Adler,22.99,18.39,https://gamersguildaz.com/products/sherlock-holmes-the-challenge-of-irene-adler,Sí,0.20008699434536747
Space Brigade,22.99,18.39,https://gamersguildaz.com/products/space-brigade,Sí,0.20008699434536747
Sherlock Holmes International,22.99,18.39,https://gamersguildaz.com/products/sherlock-holmes-international,Sí,0.20008699434536747
Captive,22.99,18.39,https://gamersguildaz.com/products/captive,No,0.20008699434536747
Pirates: The Cursed Isle,22.99,18.39,https://gamersguildaz.com/products/pirates-the-cursed-isle,Sí,0.20008699434536747
The Dark Mage,22.99,18.39,https://gamersguildaz.com/products/the-dark-mage,No,0.20008699434536747
Sherlock Holmes: The Shadow of Jack the Ripper,22.99,18.39,https://gamersguildaz.com/products/sherlock-holmes-the-shadow-of-jack-the-ripper,Sí,0.20008699434536747
Sherlock Holmes: The Beginning,22.99,18.39,https://gamersguildaz.com/products/sherlock-holmes-the-beginning,Sí,0.20008699434536747
Pirates: The Great Chase,22.99,18.39,https://gamersguildaz.com/products/pirates-the-great-chase,Sí,0.20008699434536747
Sherlock Holmes: Four Investigations,22.99,18.39,https://gamersguildaz.com/products/sherlock-holmes-four-investigations,Sí,0.20008699434536747
Pirates: The City of Skulls,22.99,18.39,https://gamersguildaz.com/products/pirates-the-city-of-skulls,Sí,0.20008699434536747
7 Wonders Architects: Medals,23.99,19.19,https://gamersguildaz.com/products/7-wonders-architects-medals,No,0.20008336807002908
Smash Up: Big in Japan,24.99,19.99,https://gamersguildaz.com/products/smash-up-big-in-japan-board-games,Sí,0.20008003201280514
Cobra Kai: Road to Victory,24.99,19.99,https://gamersguildaz.com/products/cobra-kai,Sí,0.20008003201280514
Final Girl: Gruesome Deaths (Season 1),24.99,19.99,https://gamersguildaz.com/products/final-girl-gruesome-deaths-season-1,Sí,0.20008003201280514
